frame_number,timestamp,landmark_index,landmark_name,x,y,z,visibility,confidence
48,1.6,22,right_thumb,0.4872552752,0.1976553202,-0.4594318569,0.9573552608,0.9770351648
48,1.6,23,left_hip,0.4721399546,0.4143338799,0.1088636294,0.9992707372,0.997615099
48,1.6,24,right_hip,0.4432653189,0.4107828736,-0.1088286042,0.9993317723,0.9984196424
48,1.6,25,left_knee,0.4326288104,0.4882184863,0.1216093302,0.7684535384,0.9956400394
48,1.6,26,right_knee,0.4217684865,0.4889022112,-0.08470211178,0.9762396812,0.9958034158
48,1.6,27,left_ankle,0.3873074353,0.5548660159,0.2614572346,0.8288078308,0.9938556552
48,1.6,28,right_ankle,0.3828780651,0.5560177565,0.0212764442,0.9630522728,0.9904370904
48,1.6,29,left_heel,0.372164607,0.5614833832,0.2692687809,0.8075500131,0.9903736115
48,1.6,30,right_heel,0.3699297607,0.5629079342,0.02442854829,0.8797759414,0.986484468
48,1.6,31,left_foot_index,0.3969776332,0.5776218772,0.1632884592,0.8494030833,0.9869741201
48,1.6,32,right_foot_index,0.3964388967,0.5854583979,-0.1175444126,0.942412734,0.9816349745
54,1.8,0,nose,0.5197274089,0.3013840616,-0.04285228997,0.9992476702,0.9995513558
54,1.8,1,left_eye_inner,0.5119070411,0.2957442403,-0.02392003499,0.9991957545,0.999468863
54,1.8,2,left_eye,0.5111038685,0.2957458496,-0.0239076633,0.9985964894,0.9994328618
54,1.8,3,left_eye_outer,0.5098058581,0.2955600023,-0.02398077212,0.999001801,0.9993701577
54,1.8,4,right_eye_inner,0.5100646615,0.2958184481,-0.06233343482,0.9994190931,0.9995197058
54,1.8,5,right_eye,0.5075898767,0.2957746089,-0.06248321757,0.9992438555,0.9995187521
54,1.8,6,right_eye_outer,0.5043308735,0.2955430746,-0.06248814985,0.9993985891,0.9995007515
54,1.8,7,left_ear,0.4958730936,0.2976706028,0.06750874966,0.9988850951,0.9993370175
54,1.8,8,right_ear,0.4858334064,0.296756506,-0.1050354689,0.9992899895,0.9994133711
54,1.8,9,mouth_left,0.5154066086,0.3062841296,-0.005599990953,0.9985296726,0.9989053011
54,1.8,10,mouth_right,0.5134934187,0.3059146702,-0.05591610074,0.9984734654,0.9990801811
54,1.8,11,left_shoulder,0.4863015413,0.3271877468,0.1667685062,0.995999217,0.9971334934
54,1.8,12,right_shoulder,0.4653166831,0.3207211196,-0.2256451994,0.9987248778,0.9987893701
54,1.8,13,left_elbow,0.5024353862,0.2906104922,0.2243534923,0.259618938,0.9981899858
54,1.8,14,right_elbow,0.5019423366,0.2755016088,-0.4013169408,0.994258523,0.9980231524
54,1.8,15,left_wrist,0.5226752758,0.2791262269,0.1950753629,0.4046290815,0.9923827052
54,1.8,16,right_wrist,0.526250124,0.2320683002,-0.4200152457,0.9804607034,0.9879643917
54,1.8,17,left_pinky,0.5237377882,0.2745811939,0.1867013276,0.3928201497,0.9903207421
54,1.8,18,right_pinky,0.5254654884,0.2193827033,-0.4679702222,0.964476347,0.9830328822
54,1.8,19,left_index,0.5193964243,0.2742496133,0.1686608642,0.3924781382,0.9897226095
54,1.8,20,right_index,0.5226652622,0.2189664543,-0.4474985003,0.9611768126,0.9826816916
54,1.8,21,left_thumb,0.5194835663,0.2754405141,0.1809125394,0.4218833148,0.9900963306
54,1.8,22,right_thumb,0.5227707624,0.2235267013,-0.4145732224,0.9529004097,0.9843755364
54,1.8,23,left_hip,0.4725372791,0.4282665849,0.1130917519,0.999319911,0.9986397624
54,1.8,24,right_hip,0.448163271,0.4255257249,-0.1131561995,0.9995114803,0.9987647533
54,1.8,25,left_knee,0.4597894251,0.5025405884,0.1283236444,0.7209168077,0.997825563
54,1.8,26,right_knee,0.4478735626,0.5059133768,-0.1006758809,0.9780638218,0.9978349805
54,1.8,27,left_ankle,0.4285806715,0.5741314292,0.2175830156,0.8229468465,0.9968603849
54,1.8,28,right_ankle,0.4252571166,0.5797515512,-0.04230887815,0.9773007035,0.9950195551
54,1.8,29,left_heel,0.4153259397,0.5816326737,0.2205457538,0.8469254971,0.9949581027
54,1.8,30,right_heel,0.4101503789,0.588119328,-0.04205552861,0.9415377378,0.9928840399
54,1.8,31,left_foot_index,0.4530194104,0.5890427828,0.1308668405,0.8590843081,0.9938406944
54,1.8,32,right_foot_index,0.4423321784,0.602715373,-0.1632248759,0.96400702,0.9898929
60,2,0,nose,0.5291070342,0.3864824474,-0.03867254406,0.9997333884,0.9999570847
60,2,1,left_eye_inner,0.5246944427,0.3808960319,-0.0272141546,0.9997627139,0.999958992
60,2,2,left_eye,0.5237188339,0.3806829453,-0.02721630223,0.9996551275,0.9999581575
60,2,3,left_eye_outer,0.5225203633,0.3804129362,-0.02723029256,0.9996879101,0.9999550581
60,2,4,right_eye_inner,0.5236246586,0.3813358843,-0.06865819544,0.9998155236,0.9999632835
60,2,5,right_eye,0.5218152404,0.3813749552,-0.06876933575,0.9998084903,0.9999637604
60,2,6,right_eye_outer,0.5198580623,0.3813170195,-0.06878539175,0.9998181462,0.9999619722
60,2,7,left_ear,0.5077205896,0.3822968304,0.04952296242,0.9996174574,0.9999741316
60,2,8,right_ear,0.503886044,0.3832892776,-0.135265559,0.9997647405,0.9999740124
60,2,9,mouth_left,0.5248140693,0.3919450641,-0.004497547168,0.9996046424,0.9999493361
60,2,10,mouth_right,0.5233030319,0.3928366899,-0.05856017396,0.9997026324,0.9999613762
60,2,11,left_shoulder,0.4827800095,0.4137268066,0.1875363588,0.9985129237,0.9995377064
60,2,12,right_shoulder,0.4715650678,0.4135898054,-0.2459543496,0.9994918108,0.9995601773
60,2,13,left_elbow,0.5060721636,0.4324805439,0.391846031,0.04779098183,0.9985232949
60,2,14,right_elbow,0.5049065351,0.4293883443,-0.3942037225,0.9693554044,0.9951044321
60,2,15,left_wrist,0.5305904746,0.4276700914,0.5392299294,0.06949239224,0.9986063838
60,2,16,right_wrist,0.5196515322,0.4031039178,-0.3862526119,0.8574905396,0.9963631034
60,2,17,left_pinky,0.5364004374,0.4268577695,0.5792396069,0.0779979378,0.9985804558
60,2,18,right_pinky,0.5226903558,0.3964174092,-0.4105033278,0.8232418299,0.9967466593
60,2,19,left_index,0.5389811397,0.4270620346,0.5558509827,0.08048179001,0.9984588623
60,2,20,right_index,0.5168241262,0.3947739303,-0.4042844474,0.8158494234,0.9964070916
60,2,21,left_thumb,0.5365738869,0.4277280867,0.5322020054,0.09195650369,0.9984927177
60,2,22,right_thumb,0.5148041248,0.3978837729,-0.3829108477,0.7661771178,0.9963816404
60,2,23,left_hip,0.4623384178,0.5171895623,0.1346688867,0.9997145534,0.9999368191
60,2,24,right_hip,0.4419432282,0.5164096355,-0.1345145106,0.9998488426,0.9999284744
60,2,25,left_knee,0.4685342908,0.5846015215,0.1865129769,0.4733678102,0.999602735
60,2,26,right_knee,0.467204392,0.5878532529,-0.1999827027,0.9569893479,0.999666214
60,2,27,left_ankle,0.4434162676,0.6492372751,0.2827926576,0.7540178299,0.9997077584
60,2,28,right_ankle,0.4402222335,0.6609010696,-0.1896541715,0.9812302589,0.9996397495
60,2,29,left_heel,0.4310739338,0.6633064747,0.2872010469,0.8217791319,0.9995979667
60,2,30,right_heel,0.4255004227,0.67182374,-0.1918238699,0.9415525198,0.9994198084
60,2,31,left_foot_index,0.4941522479,0.6643477678,0.2229304463,0.8676452041,0.9995558858
60,2,32,right_foot_index,0.4933201075,0.6752493382,-0.3035532534,0.9821876287,0.9990316629
66,2.2,0,nose,0.5202687383,0.3851636052,-0.183946833,0.9994922876,0.999791801
66,2.2,1,left_eye_inner,0.5152719021,0.3789292574,-0.1691346914,0.9989805818,0.9996740818
66,2.2,2,left_eye,0.5143210292,0.3786846697,-0.1691664308,0.9986685514,0.9996315241
66,2.2,3,left_eye_outer,0.5131067634,0.37844491,-0.1691642106,0.9989010096,0.9995744824
66,2.2,4,right_eye_inner,0.5141305327,0.3794512153,-0.2154285312,0.9991931319,0.9997521043
66,2.2,5,right_eye,0.5123075247,0.3795595467,-0.2156235278,0.9991187453,0.9997681975
66,2.2,6,right_eye_outer,0.510202527,0.3796523809,-0.2157049179,0.9993360639,0.9997664094
66,2.2,7,left_ear,0.4979887605,0.3810058832,-0.07991399616,0.9953560829,0.9995676875
66,2.2,8,right_ear,0.4945394993,0.3828819394,-0.287217319,0.9988069534,0.9997814298
66,2.2,9,mouth_left,0.5169851184,0.3916429877,-0.145007059,0.9986255169,0.9996991158
66,2.2,10,mouth_right,0.5158778429,0.3924353719,-0.2052104175,0.9992442131,0.999826014
66,2.2,11,left_shoulder,0.4670382142,0.4165670276,0.0703228265,0.9989950061,0.9996366501
66,2.2,12,right_shoulder,0.4691099226,0.4202407002,-0.3724126518,0.9999016523,0.9999129772
66,2.2,13,left_elbow,0.4503718317,0.4727485776,0.1230990067,0.07518132776,0.9985435009
66,2.2,14,right_elbow,0.4527351558,0.4750386477,-0.4246002436,0.9758746624,0.9989688396
66,2.2,15,left_wrist,0.4624224901,0.5185679793,0.01680287346,0.1304346174,0.9981787205
66,2.2,16,right_wrist,0.4600686729,0.5280790329,-0.3909627795,0.9183995128,0.9984872341
66,2.2,17,left_pinky,0.4681851864,0.5314071178,0.005023406353,0.1395549327,0.9980105758
66,2.2,18,right_pinky,0.4572223127,0.5427635312,-0.4356830716,0.8679037094,0.9982471466
66,2.2,19,left_index,0.4650944471,0.5352864861,-0.02975275926,0.1428765059,0.998101294
66,2.2,20,right_index,0.4627551436,0.5430819988,-0.4345017076,0.8617795706,0.9984474778
66,2.2,21,left_thumb,0.4646275043,0.5275624394,-0.00361145963,0.1410734206,0.9981776476
66,2.2,22,right_thumb,0.4649696946,0.5373463035,-0.389405787,0.8137075305,0.9985659719
66,2.2,23,left_hip,0.4556814432,0.5160757303,0.1491033733,0.9988791347,0.9997194409
66,2.2,24,right_hip,0.4504654706,0.5179051161,-0.1486911476,0.9997318387,0.9998635054
66,2.2,25,left_knee,0.456792742,0.5831158161,0.3019521832,0.3734726608,0.9994772077
66,2.2,26,right_knee,0.4555460513,0.5916155577,-0.1268101186,0.9708723426,0.999714911
66,2.2,27,left_ankle,0.4357811511,0.6500538588,0.4895011783,0.6546820998,0.9996219873
66,2.2,28,right_ankle,0.4303636253,0.6628088951,0.01445340272,0.9699757099,0.9996162653
66,2.2,29,left_heel,0.4238327742,0.6626245379,0.5014438033,0.7174727917,0.9994389415
66,2.2,30,right_heel,0.4135013521,0.6749868989,0.02236200683,0.9195287824,0.9993162155
66,2.2,31,left_foot_index,0.4884372354,0.6591011286,0.4329761863,0.7900481224,0.9994552732
66,2.2,32,right_foot_index,0.4886234105,0.673987031,-0.09410641342,0.9659454226,0.9990973473
72,2.4,0,nose,0.5093770623,0.3849660158,-0.1228106096,0.9995243549,0.9998150468
72,2.4,1,left_eye_inner,0.5044107437,0.3796778321,-0.1065173298,0.9991992116,0.9997622371
72,2.4,2,left_eye,0.5033305287,0.379507184,-0.1064921543,0.9989520311,0.9997389913
72,2.4,3,left_eye_outer,0.5019770265,0.3793101907,-0.1064482331,0.9992215633,0.9996973276
72,2.4,4,right_eye_inner,0.5041594505,0.3799611926,-0.15150626,0.9992800355,0.9997996688
72,2.4,5,right_eye,0.5029978156,0.3799864352,-0.1516840011,0.9991753697,0.9998099208
72,2.4,6,right_eye_outer,0.5015906096,0.3799686134,-0.1517505795,0.9993985891,0.9998051524
72,2.4,7,left_ear,0.4849720597,0.3813273311,-0.01828023233,0.9969397783,0.9996699095
72,2.4,8,right_ear,0.4861150682,0.3826707006,-0.2170174718,0.9988566637,0.9997828603
72,2.4,9,mouth_left,0.5055823326,0.3915024698,-0.08494743705,0.9983709455,0.9995649457
72,2.4,10,mouth_right,0.5054141283,0.3918862939,-0.1427782625,0.9987056255,0.9996751547
72,2.4,11,left_shoulder,0.4597995281,0.4156330526,0.1214314848,0.9988942742,0.9996261597
72,2.4,12,right_shoulder,0.4653874934,0.4168053865,-0.311860323,0.9998724461,0.9999011755
72,2.4,13,left_elbow,0.4508247674,0.4665471911,0.1522822529,0.07323126495,0.9987686276
72,2.4,14,right_elbow,0.4442820251,0.4676833749,-0.3780668378,0.9808629751,0.9992341995
72,2.4,15,left_wrist,0.4634062648,0.5135947466,0.03336749226,0.1139174327,0.9979671836
72,2.4,16,right_wrist,0.4518741369,0.5185632706,-0.353191942,0.9294084311,0.998437345
72,2.4,17,left_pinky,0.4592426717,0.5307312608,0.02213964425,0.1170137078,0.9977090359
72,2.4,18,right_pinky,0.4462480843,0.5311102867,-0.3929968774,0.8809751868,0.9979405999
72,2.4,19,left_index,0.4581823051,0.5314104557,-0.01171967108,0.1198109686,0.9977363348
72,2.4,20,right_index,0.4513889849,0.5325947404,-0.3904055059,0.8757160306,0.9980467558
72,2.4,21,left_thumb,0.459141463,0.5240049362,0.01267117728,0.121269457,0.9977520108
72,2.4,22,right_thumb,0.4542279541,0.5289571285,-0.3511045873,0.8394996524,0.9982391596
72,2.4,23,left_hip,0.4537525773,0.5115239024,0.139538303,0.9991559982,0.9997341037
72,2.4,24,right_hip,0.4477664828,0.5108665824,-0.1391766369,0.9997527003,0.9998736382
72,2.4,25,left_knee,0.4547554255,0.5777459741,0.2149975598,0.436363399,0.9993749261
72,2.4,26,right_knee,0.4497334361,0.5882567167,-0.1060991362,0.9692251682,0.9996964931
72,2.4,27,left_ankle,0.435044229,0.6505495906,0.3267871737,0.7157125473,0.9996267557
72,2.4,28,right_ankle,0.4263490438,0.6599427462,-0.0106154494,0.9671794772,0.9994997978
72,2.4,29,left_heel,0.421362102,0.6636044383,0.3302427828,0.7201603651,0.9994308352
72,2.4,30,right_heel,0.410969764,0.6719716787,-0.007017132826,0.9174486995,0.999220252
72,2.4,31,left_foot_index,0.4902017117,0.6609969735,0.2488593608,0.8282182217,0.9994516969
72,2.4,32,right_foot_index,0.4843094349,0.6717745662,-0.1167679802,0.9630230665,0.999027133
78,2.6,0,nose,0.505053401,0.3823248744,-0.09566181153,0.9997224212,0.9999063015
78,2.6,1,left_eye_inner,0.4996570051,0.3772134781,-0.08033584803,0.9995232821,0.9998753071
78,2.6,2,left_eye,0.4983480573,0.3770645857,-0.08028113097,0.999381423,0.9998652935
78,2.6,3,left_eye_outer,0.496782124,0.3769136667,-0.08022873849,0.999550879,0.9998446703
78,2.6,4,right_eye_inner,0.4995443821,0.3774183393,-0.1250267178,0.999575913,0.9998885393
78,2.6,5,right_eye,0.498285383,0.377415657,-0.1251921803,0.9995085001,0.9998914003
78,2.6,6,right_eye_outer,0.4968228042,0.3774005771,-0.1252305657,0.9996323586,0.9998846054
78,2.6,7,left_ear,0.4794914424,0.3790345788,0.001955539687,0.9983757734,0.9998323917
78,2.6,8,right_ear,0.4814026058,0.3802597523,-0.1956270635,0.9993011951,0.9998704195
78,2.6,9,mouth_left,0.5010411143,0.3891485333,-0.06003458798,0.999094367,0.9997828603
78,2.6,10,mouth_right,0.5011083484,0.3893544674,-0.1176335961,0.9992312193,0.9998275042
78,2.6,11,left_shoulder,0.454190731,0.413484633,0.138646692,0.9993033409,0.9997960925
78,2.6,12,right_shoulder,0.4634004831,0.4134652019,-0.2933059335,0.9999244213,0.9999395609
78,2.6,13,left_elbow,0.4517589509,0.4647838175,0.1729144156,0.08556818217,0.9994033575
78,2.6,14,right_elbow,0.4516591132,0.4662896097,-0.3549992442,0.9854915738,0.9995492101
78,2.6,15,left_wrist,0.473367691,0.5083280206,0.06000397354,0.1333524883,0.9989144802
78,2.6,16,right_wrist,0.4693296552,0.5148652196,-0.3230080605,0.9410805106,0.9990488887
78,2.6,17,left_pinky,0.4696286321,0.5266429782,0.05110265687,0.1378073096,0.9986655712
78,2.6,18,right_pinky,0.4674796462,0.5277788043,-0.3624030054,0.8981317282,0.9986330867
78,2.6,19,left_index,0.4711124301,0.526991725,0.017091766,0.1403196454,0.9987031221
78,2.6,20,right_index,0.4731450677,0.5286824703,-0.3570252359,0.8919885159,0.9987300038
78,2.6,21,left_thumb,0.4724528193,0.5218306184,0.03961319476,0.1419668496,0.998749733
78,2.6,22,right_thumb,0.4744939208,0.5244529843,-0.3198268414,0.8569378853,0.9989001751
78,2.6,23,left_hip,0.4410893321,0.5070802569,0.1373127401,0.9993163347,0.9998179078
78,2.6,24,right_hip,0.4473925829,0.5080084801,-0.1369536221,0.9998086095,0.999909997
78,2.6,25,left_knee,0.449114114,0.5763958097,0.2049279958,0.3385162652,0.9995311499
78,2.6,26,right_knee,0.4511918128,0.5836696625,-0.1030557826,0.9576319456,0.9997746348
78,2.6,27,left_ankle,0.4333186448,0.6474837065,0.3086565435,0.6351087689,0.9996706247
78,2.6,28,right_ankle,0.4282933474,0.6567439437,-0.02365655079,0.9610392451,0.9995556474
78,2.6,29,left_heel,0.4213759601,0.6605833173,0.3117976785,0.7073199749,0.99949646
78,2.6,30,right_heel,0.4127091765,0.6703423262,-0.02146091685,0.9289518595,0.9992922544
78,2.6,31,left_foot_index,0.485027492,0.6575382948,0.2374210209,0.7826839685,0.9995245934
78,2.6,32,right_foot_index,0.485702306,0.6691761613,-0.1258943677,0.9576987624,0.9990875721
84,2.8,0,nose,0.5048847198,0.3820101023,-0.1327379644,0.999638319,0.9998757839
84,2.8,1,left_eye_inner,0.5007677078,0.3759485483,-0.1156368554,0.9993645549,0.9998298883
84,2.8,2,left_eye,0.4999145865,0.3757458925,-0.1156052798,0.999176085,0.9998155236
84,2.8,3,left_eye_outer,0.4988322556,0.3755092323,-0.1155603901,0.9993804693,0.9997896552
84,2.8,4,right_eye_inner,0.4994192123,0.3761527538,-0.160959214,0.9994049072,0.9998511076
84,2.8,5,right_eye,0.4975966215,0.3761007786,-0.1611355692,0.9993246794,0.9998567104
84,2.8,6,right_eye_outer,0.4955968857,0.3760044873,-0.1611899436,0.9995008707,0.9998517036
84,2.8,7,left_ear,0.483646065,0.3779010177,-0.02173541114,0.9974673986,0.9997733235
84,2.8,8,right_ear,0.4795882404,0.3788995445,-0.2218706161,0.9990955591,0.9998342991
84,2.8,9,mouth_left,0.5015718937,0.3880601823,-0.09262720495,0.9988580942,0.9997220635
84,2.8,10,mouth_right,0.5002496243,0.3885160685,-0.1508495957,0.9990776777,0.9997875094
84,2.8,11,left_shoulder,0.4629936516,0.4140006304,0.1277946085,0.9992182255,0.9997341037
84,2.8,12,right_shoulder,0.4571606517,0.4123266339,-0.3135688007,0.9998954535,0.9999166727
84,2.8,13,left_elbow,0.4608861506,0.4644923508,0.165409416,0.08842053264,0.999162674
84,2.8,14,right_elbow,0.4442585707,0.4656763673,-0.3748545647,0.9837995768,0.99927634
84,2.8,15,left_wrist,0.4758973122,0.5083454251,0.03633509949,0.1488706023,0.9985241294
84,2.8,16,right_wrist,0.4640179574,0.515240252,-0.3510478735,0.9419727325,0.9988276362
84,2.8,17,left_pinky,0.4719673693,0.5263200998,0.02342775278,0.1547483653,0.9982642531
84,2.8,18,right_pinky,0.4613702297,0.5270437598,-0.3928499222,0.9011538625,0.9984483719
84,2.8,19,left_index,0.4735170007,0.5260739326,-0.01262506004,0.1585701853,0.9983122349
84,2.8,20,right_index,0.4685800672,0.5277562141,-0.3906779289,0.8961769342,0.9985448122
84,2.8,21,left_thumb,0.4764913023,0.5190098286,0.01447646879,0.1591631323,0.9983597398
84,2.8,22,right_thumb,0.4705770612,0.5233333111,-0.3488270938,0.8606306911,0.9986976385
84,2.8,23,left_hip,0.4552615285,0.5071581602,0.1400917321,0.999108851,0.9997518659
84,2.8,24,right_hip,0.4461626709,0.5057257414,-0.1397589445,0.9996894598,0.9998594522
84,2.8,25,left_knee,0.4508413672,0.5784913898,0.2100185901,0.4134044647,0.9994866848
84,2.8,26,right_knee,0.4463194013,0.5817123652,-0.1098252013,0.9643509984,0.999717176
84,2.8,27,left_ankle,0.4326268137,0.6493224502,0.3201159239,0.7255137563,0.9996972084
84,2.8,28,right_ankle,0.4287038743,0.6542780399,-0.01245399378,0.9654074907,0.999570787
84,2.8,29,left_heel,0.4164787531,0.6611465216,0.3229707181,0.7460234165,0.9995281696
84,2.8,30,right_heel,0.4131701887,0.6668428183,-0.009359342977,0.9186896086,0.9993345141
84,2.8,31,left_foot_index,0.48578915,0.6595721841,0.2366673201,0.8349869847,0.9995216131
84,2.8,32,right_foot_index,0.485650301,0.6666371822,-0.1243619472,0.9621938467,0.9991369843
90,3,0,nose,0.4995779991,0.3806027174,-0.2396693677,0.9998568296,0.9999363422
90,3,1,left_eye_inner,0.4979634583,0.3749716282,-0.2164438814,0.9997419715,0.9999153614
90,3,2,left_eye,0.4982324839,0.3749708533,-0.2164151818,0.9996800423,0.9999083281
90,3,3,left_eye_outer,0.4983811378,0.3749476671,-0.2163834125,0.9997491241,0.9998953342
90,3,4,right_eye_inner,0.4942866564,0.374802351,-0.259485662,0.9997493625,0.9999169111
90,3,5,right_eye,0.4914931357,0.3746071458,-0.2596309781,0.9997102618,0.9999135733
90,3,6,right_eye_outer,0.4881174564,0.3743554056,-0.259670645,0.999764502,0.9999042749
90,3,7,left_ear,0.4859199524,0.3772526383,-0.08802179992,0.9989598989,0.9998850822
90,3,8,right_ear,0.4713148475,0.3766558766,-0.2780225277,0.9995253086,0.9998776913
90,3,9,mouth_left,0.4984327257,0.3862828612,-0.1868371218,0.9993471503,0.9997854829
90,3,10,mouth_right,0.4944539666,0.3862351477,-0.2421140373,0.9994983673,0.9998148084
90,3,11,left_shoulder,0.4702556431,0.4131278694,0.08991640061,0.9992752671,0.9997168183
90,3,12,right_shoulder,0.4532907605,0.4094365537,-0.3395633698,0.9998402596,0.999841094
90,3,13,left_elbow,0.4712365866,0.4643347561,0.1437227279,0.1519613415,0.9994371533
90,3,14,right_elbow,0.4455865622,0.4639905393,-0.3851463199,0.9803386927,0.9991192222
90,3,15,left_wrist,0.4963898957,0.5027025938,0.002265899442,0.2596122921,0.9988239408
90,3,16,right_wrist,0.4736020267,0.5116522908,-0.3855883479,0.9386576414,0.9986431003
90,3,17,left_pinky,0.4977998734,0.5197377801,-0.0140485689,0.2618895173,0.9984253645
90,3,18,right_pinky,0.4730483592,0.5228946805,-0.4337759912,0.9035051465,0.9982162118
90,3,19,left_index,0.4981223643,0.5189754963,-0.05551213026,0.2716529965,0.9985063672
90,3,20,right_index,0.4852343202,0.5228134394,-0.4366416633,0.9000577927,0.9983478785
90,3,21,left_thumb,0.4979695082,0.512370646,-0.02134191804,0.2639220655,0.9986250401
90,3,22,right_thumb,0.4859453142,0.5189256072,-0.3857117593,0.8631408811,0.9985281229
90,3,23,left_hip,0.4628016651,0.5038014054,0.1383652836,0.999080658,0.9997385144
90,3,24,right_hip,0.444544524,0.5022896528,-0.1379357129,0.9996176958,0.9997819066
90,3,25,left_knee,0.4567736983,0.575712204,0.2134946734,0.3700741529,0.9994298816
90,3,26,right_knee,0.4516430199,0.5779092312,-0.1576310098,0.9597058296,0.9995475411
90,3,27,left_ankle,0.4364665747,0.6445660591,0.3379569352,0.6501427293,0.9994722009
90,3,28,right_ankle,0.4326428771,0.6505538821,-0.06726687402,0.9576819539,0.9992621541
90,3,29,left_heel,0.4225850701,0.6564919949,0.3421786427,0.6813869476,0.9991810918
90,3,30,right_heel,0.4184460044,0.6626676321,-0.06507439911,0.8976844549,0.9988036156
90,3,31,left_foot_index,0.4922124147,0.6558083892,0.2554913759,0.7758011222,0.9991160035
90,3,32,right_foot_index,0.4913588464,0.6643524766,-0.1876472384,0.9552589059,0.9984063506
