participant_id,trial_slot,trial_name,condition,is_empty,hip_flexion_right_mean,hip_flexion_right_median,hip_flexion_right_std,hip_flexion_right_variance,hip_flexion_right_maximum,hip_flexion_right_minimum,hip_flexion_right_rom,hip_flexion_right_time_to_peak,hip_flexion_left_mean,hip_flexion_left_median,hip_flexion_left_std,hip_flexion_left_variance,hip_flexion_left_maximum,hip_flexion_left_minimum,hip_flexion_left_rom,hip_flexion_left_time_to_peak,knee_flexion_right_mean,knee_flexion_right_median,knee_flexion_right_std,knee_flexion_right_variance,knee_flexion_right_maximum,knee_flexion_right_minimum,knee_flexion_right_rom,knee_flexion_right_time_to_peak,knee_flexion_left_mean,knee_flexion_left_median,knee_flexion_left_std,knee_flexion_left_variance,knee_flexion_left_maximum,knee_flexion_left_minimum,knee_flexion_left_rom,knee_flexion_left_time_to_peak,ankle_angle_right_mean,ankle_angle_right_median,ankle_angle_right_std,ankle_angle_right_variance,ankle_angle_right_maximum,ankle_angle_right_minimum,ankle_angle_right_rom,ankle_angle_right_time_to_peak,ankle_angle_left_mean,ankle_angle_left_median,ankle_angle_left_std,ankle_angle_left_variance,ankle_angle_left_maximum,ankle_angle_left_minimum,ankle_angle_left_rom,ankle_angle_left_time_to_peak,hip_flexion_rom_absolute_difference,hip_flexion_rom_percent_difference,hip_flexion_rom_symmetry_index,knee_flexion_rom_absolute_difference,knee_flexion_rom_percent_difference,knee_flexion_rom_symmetry_index,ankle_angle_rom_absolute_difference,ankle_angle_rom_percent_difference,ankle_angle_rom_symmetry_index
33,2,DJ_t2,nonfatigued,False,47.69856346,56.59831884,37.03765774,1371.788091,93.04971033,-4.51018285,97.55989318,3.424,46.8847108,57.67726803,37.74688451,1424.82729,90.78500439,-6.65453552,97.43953991,3.408,47.81377583,61.55984816,30.29339505,917.6897839,97.67186939,0.77083048,96.90103891,2.336,43.97451275,59.03911257,30.29037964,917.5070985,95.01515775,1.06415825,93.9509995,2.328,10.47536443,22.08258157,20.35317755,414.2518365,36.952291,-39.43281883,76.38510983,2.376,9.061052044,18.11786962,19.97830292,399.1325877,35.77046159,-39.09760278,74.86806437,2.376,0.12035327,0.1234396101,-0.1234396101,2.95003941,3.091441343,-3.091441343,1.51704546,2.005968427,-2.005968427
33,3,DJ_t3,nonfatigued,False,36.84368803,28.9268678,36.46805973,1329.91938,86.68400797,-6.99111844,93.67512641,3.124,36.97592098,29.76620319,36.92672481,1363.583005,86.51365325,-7.5342594,94.04791265,3.124,44.80591651,34.10884755,34.2816355,1175.230533,95.27355484,0.73848671,94.53506813,2.052,42.02121581,31.51988326,34.78880358,1210.260854,92.5983349,1.75965577,90.83867913,2.052,9.466228388,5.65918398,20.58805105,423.8678459,35.15294618,-39.12238525,74.27533143,2.032,8.66432156,5.50700557,19.61292154,384.6666915,34.40227475,-38.35616888,72.75844363,2.032,0.37278624,0.3971662102,0.3971662102,3.696389,3.988039358,-3.988039358,1.5168878,2.063318852,-2.063318852
33,4,f_DJ_t1,fatigued,False,36.21083139,21.73479827,36.17057137,1308.310234,92.54141216,-3.42494008,95.96635224,2.428,35.70187326,21.23541446,36.96818013,1366.646342,92.77885326,-5.32285041,98.10170367,2.44,41.73867022,25.90236159,34.60373937,1197.418778,98.67314688,1.54474202,97.12840486,2.428,38.64468187,26.27530663,35.46614855,1257.847693,97.92715872,2.38474403,95.54241469,2.436,4.430698999,0.19360469,22.42226553,502.7579915,36.26052301,-39.37085536,75.63137837,2.472,2.960550979,-1.51867527,22.31675553,498.0375774,35.66641517,-39.16793811,74.83435328,2.38,2.13535143,2.200621241,2.200621241,1.58599017,1.646321092,-1.646321092,0.79702509,1.059410779,-1.059410779
33,5,f_DJ_t2,fatigued,False,47.30116981,61.56965826,37.54706861,1409.782361,91.44131938,-12.05453352,103.4958529,3.1,46.71645954,61.03783216,38.25022309,1463.079566,90.35225827,-14.89930598,105.2515642,3.1,51.78351443,68.39517412,32.56415434,1060.424148,95.04312044,1.08908253,93.95403791,2.032,49.33833465,67.64445448,34.33014022,1178.558527,92.45640948,2.41564374,90.04076574,2.028,8.64001551,20.80273993,21.56080942,464.8685029,35.44041029,-39.06380567,74.50421596,1.992,7.36472505,20.28620537,22.11026033,488.8636118,32.6536629,-39.17206624,71.82572914,1.98,1.75571135,1.682139472,1.682139472,3.91327217,4.253676835,-4.253676835,2.67848682,3.660886797,-3.660886797
33,6,f_DJ_t3,fatigued,False,41.86067003,35.88255767,35.39570671,1252.856054,91.1052876,-4.49068291,95.59597051,2.416,42.21529532,34.98278047,35.62942859,1269.456181,91.91389426,-8.99311172,100.907006,2.416,45.4299175,42.36190958,31.39685533,985.7625246,96.43286178,1.42514038,95.0077214,2.404,43.63882304,38.23372809,32.02395617,1025.533769,95.09957607,1.54648252,93.55309355,2.404,7.800582075,12.26888317,20.92366991,437.7999625,34.83869235,-38.94434063,73.78303298,2.468,5.882728721,11.74069755,21.56091464,464.8730402,33.78764819,-39.00043696,72.78808515,2.468,5.31103547,5.405552185,5.405552185,1.45462785,1.542873953,-1.542873953,0.99494783,1.357631493,-1.357631493
34,1,DJ_t1,nonfatigued,False,37.27287869,23.9335262,36.19333646,1309.957604,89.43893623,-2.43064099,91.86957722,2.44,38.44571384,23.99320746,36.22677136,1312.378963,92.14722493,-1.39650652,93.54373145,2.44,39.33348154,18.02186567,32.52815808,1058.081068,93.33936336,2.29268036,91.046683,2.452,39.05818211,18.119923,32.62402877,1064.327253,94.68068043,2.35012996,92.33055047,2.46,7.204388403,1.527481775,19.26785305,371.2501613,31.59359203,-36.27359074,67.86718277,3.452,6.415382058,0.56036898,17.49436729,306.0528869,29.60505275,-32.87193257,62.47698532,2.508,1.67415423,1.805861987,1.805861987,1.28386747,1.400247398,1.400247398,5.39019745,8.270715183,-8.270715183
34,2,DJ_t2,nonfatigued,False,33.53906769,21.53589808,35.01653707,1226.157869,87.95425626,-3.10516918,91.05942544,3.736,35.6790084,24.67840188,35.75708081,1278.568828,91.95089041,-1.77360001,93.72449042,3.684,37.37109015,15.68088332,33.73753153,1138.221033,95.16981172,2.649133,92.52067872,2.58,37.71688589,16.14313799,34.01272135,1156.865214,96.17215469,1.94238231,94.22977238,2.576,6.379553974,1.44982662,18.7363401,351.0504404,35.54820157,-37.23537283,72.7835744,3.556,5.370520531,0.88243218,16.41709152,269.5208939,30.59070514,-32.76534632,63.35605146,3.56,2.66506498,2.884520514,2.884520514,1.70909366,1.830350235,1.830350235,9.42752294,13.84978529,-13.84978529
34,3,DJ_t3,nonfatigued,False,34.17495315,20.47879353,35.52967487,1262.357796,90.53355355,-4.98613347,95.51968702,2.772,35.45300659,19.95057278,35.65730105,1271.443118,91.64789047,-2.39023354,94.03812401,2.784,36.61618776,15.97038117,31.95240187,1020.955985,97.1340828,1.10646709,96.02761571,2.776,37.08262565,17.01552399,32.29413311,1042.911034,98.93376838,1.72225675,97.21151163,2.784,5.50494328,3.04224446,16.01767536,256.5659241,30.86331174,-31.62982162,62.49313336,2.804,5.087414891,2.24945041,14.76642789,218.0473926,28.83617752,-32.51493109,61.35110861,2.804,1.48156301,1.563178011,-1.563178011,1.18389592,1.22531698,1.22531698,1.14202475,1.844292043,-1.844292043
34,4,f_DJ_t1,fatigued,False,23.51222249,16.83708093,35.68527662,1273.438968,81.37465254,-12.78178537,94.15643791,4.26,25.36315033,17.0006171,34.69654148,1203.849991,83.09479628,-10.67752261,93.77231889,4.256,34.46135088,12.48673433,33.08047659,1094.317931,95.75007021,2.98974177,92.76032844,3.184,36.20277592,14.75398395,31.91353778,1018.473894,97.50611198,4.34947018,93.1566418,3.184,6.439692746,0.380558365,17.40698786,303.0032265,33.89225118,-34.24094861,68.13319979,4.136,5.744013006,-0.14869239,15.56316681,242.212161,30.91765659,-31.81350953,62.73116612,3.164,0.38411902,0.4087921684,-0.4087921684,0.39631336,0.4263337118,0.4263337118,5.40203367,8.255927628,-8.255927628
34,5,f_DJ_t2,fatigued,False,24.34876963,18.27169943,37.84290017,1432.085094,82.08519001,-18.20763137,100.2928214,3.676,27.21791286,17.93836784,37.55084935,1410.066287,85.55638828,-14.06983096,99.62621924,3.676,35.94546418,14.45978127,34.58645497,1196.222867,95.65997881,4.09203745,91.56794136,3.624,36.64468925,14.75783392,33.12801583,1097.465433,95.9740586,2.61711382,93.35694478,2.592,7.037699863,2.27015238,18.9210851,358.0074612,35.78118249,-33.59641757,69.37760006,2.62,4.985087137,1.09267577,16.31492755,266.1768608,30.7974601,-34.80097425,65.59843435,2.62,0.66660214,0.6668720878,-0.6668720878,1.78900342,1.934843338,1.934843338,3.77916571,5.5997581,-5.5997581
34,6,f_DJ_t3,fatigued,False,24.16683808,16.64694823,35.71417901,1275.502582,78.96348077,-14.13506039,93.09854116,3.32,26.07297945,18.09688646,35.38161347,1251.858572,80.92975972,-11.39844723,92.32820695,3.272,34.17478593,15.15323566,31.83584309,1013.520905,90.02511949,1.66747513,88.35764436,2.152,36.11455514,17.4641907,31.39415935,985.5932411,92.24951251,1.35453537,90.89497714,2.156,4.361486111,1.51095859,18.27929504,334.1326272,32.12745019,-36.93484422,69.06229441,3.116,4.665948305,3.15099377,16.77473034,281.3915781,28.95432593,-35.64359386,64.59791979,3.144,0.77033421,0.8308771176,-0.8308771176,2.53733278,2.831013303,2.831013303,4.46437462,6.680184746,-6.680184746
35,1,DJ_t1,nonfatigued,False,45.0910227,44.81594738,39.5164385,1561.548911,94.5386286,-12.68715232,107.2257809,3.304,45.57775985,43.22849057,39.9390821,1595.130279,96.09689297,-11.58948576,107.6863787,3.284,51.61492048,57.12364966,36.95386856,1365.588402,100.4664114,2.81815736,97.64825405,3.192,53.10888835,57.53052122,36.22783448,1312.455991,100.3307821,2.20326454,98.12751752,3.184,9.749638967,15.48527103,18.85034229,355.3354045,31.05612466,-39.07182339,70.12794805,3.128,9.857282806,17.14146269,18.35449985,336.8876647,28.96517096,-39.1993203,68.16449126,3.128,0.46059781,0.4286382034,0.4286382034,0.47926347,0.4896044757,0.4896044757,1.96345679,2.839572141,-2.839572141
35,2,DJ_t2,nonfatigued,False,48.87041501,43.56164423,33.68280244,1134.53118,91.18560363,-6.14076642,97.32637005,3.56,49.53096595,45.72789044,34.01161318,1156.789831,91.07723262,-10.10159736,101.17883,3.544,52.46364059,48.3068435,35.25589667,1242.97825,97.39349299,2.58246457,94.81102842,4.832,52.12183636,48.225437,34.07679208,1161.227759,94.94537465,2.92173607,92.02363858,4.204,11.05931073,12.28173055,20.25525414,410.2753201,33.54698645,-38.89578432,72.44277077,4.416,8.239684344,10.64196004,18.3573173,336.9910986,28.40063835,-39.25557572,67.65621407,4.828,3.85245993,3.881470036,3.881470036,2.78738984,2.983803686,-2.983803686,4.7865567,6.8331069,-6.8331069
35,3,DJ_t3,nonfatigued,False,36.28909694,31.10471036,45.83619615,2100.956878,100.7610147,-23.15977016,123.9207849,4.14,35.84949582,30.67619702,47.5470855,2260.725339,103.2024347,-27.99220401,131.1946387,3.984,42.3089999,24.38789744,39.9821623,1598.573302,104.0774119,0.48793174,103.5894802,3.964,41.54220726,22.96090831,38.25210013,1463.223165,100.2607293,0.8948367,99.36589261,3.932,7.028288496,2.58213593,18.45717024,340.6671332,31.05800136,-39.15221559,70.21021695,3.832,5.585334812,3.06928998,16.25668212,264.2797135,26.34707669,-39.29996405,65.64704074,2.32,7.27385385,5.702402267,5.702402267,4.22358757,4.162085006,-4.162085006,4.56317621,6.717603885,-6.717603885
35,4,f_DJ_t1,fatigued,False,50.82751508,51.73907051,37.98916698,1443.176808,96.3135683,-20.8592571,117.1728254,3.724,48.56098813,51.40150727,38.51443964,1483.362061,93.96865608,-20.19452606,114.1631821,3.516,52.5601272,57.09699881,35.85976345,1285.922634,97.8322422,0.8789313,96.9533109,3.564,52.66365358,57.00961368,36.22828626,1312.488726,97.95558277,2.01742666,95.93815611,3.584,9.287877834,16.32127657,19.24367012,370.3188397,29.59523571,-39.11175001,68.70698572,3.508,7.688142147,14.16996074,19.70981494,388.476805,27.50968859,-39.3399374,66.84962599,4.808,3.00964326,2.601966976,-2.601966976,1.01515479,1.052565783,-1.052565783,1.85735973,2.740345464,-2.740345464
35,5,f_DJ_t2,fatigued,False,48.43943372,55.2831703,37.9034337,1436.670287,91.18727301,-20.94021299,112.127486,3.628,49.14643286,53.70709419,37.21702909,1385.107254,93.02831606,-19.74743485,112.7757509,3.636,50.65077014,51.08440904,36.21852237,1311.781362,99.33153349,3.0793692,96.25216429,3.592,51.93261349,52.76436506,32.95598274,1086.096798,97.23432264,4.18670361,93.04761903,3.588,9.171724977,10.70749108,19.88619256,395.4606547,31.46793596,-39.1536176,70.62155356,3.636,6.969617771,7.6923859,19.14586268,366.5640577,28.32479377,-39.31888478,67.64367855,3.584,0.64826491,0.576483397,0.576483397,3.20454526,3.385682967,-3.385682967,2.97787501,4.307482025,-4.307482025
35,6,f_DJ_t3,fatigued,False,38.97129128,33.50282409,41.0053847,1681.441574,92.40437872,-24.41557603,116.8199547,3.944,42.47005602,40.5251114,38.61460017,1491.087346,92.72485328,-23.12013129,115.8449846,4.044,45.45345568,38.00803791,36.92459887,1363.426001,99.25218191,2.7897754,96.46240651,3.94,47.18772338,41.67960155,35.16834414,1236.812429,98.00611995,1.92661113,96.07950882,3.972,8.343903829,6.21428139,18.93880195,358.6782194,31.66443181,-39.20979033,70.87422214,3.984,5.750375074,0.57134688,19.04823602,362.8352956,29.98191896,-38.88948702,68.87140598,4.044,0.97497018,0.8380894714,-0.8380894714,0.38289769,0.3977291795,-0.3977291795,2.00281616,2.866373978,-2.866373978
36,1,DJ_t1,nonfatigued,False,35.54972115,36.97693324,20.58655725,423.8063394,79.41084569,2.35991484,77.05093085,4.204,35.45211098,38.99367187,19.94335598,397.7374477,76.55552982,2.43933712,74.1161927,4.204,40.81948251,36.25988245,24.63111384,606.6917688,92.95482282,6.61384278,86.34098004,4.204,40.4553284,38.65200855,24.34920077,592.8835784,88.73160657,4.62937964,84.10222693,4.22,10.83421853,11.67877925,16.2688897,264.676772,35.10825891,-38.93335266,74.04161157,4.22,10.12841812,9.80617818,15.97801413,255.2969355,33.79024893,-39.25840914,73.04865807,4.22,2.93473815,3.882773028,-3.882773028,2.23875311,2.626978393,-2.626978393,0.9929535,1.350128057,-1.350128057
36,2,DJ_t2,nonfatigued,False,37.59786579,31.33724096,23.57428237,555.7467895,92.88990956,-0.96433235,93.85424191,2.304,39.14808419,33.39307999,23.1753201,537.0954619,90.47319855,-2.24219226,92.71539081,2.292,44.02055695,35.26665599,28.30744392,801.3113812,101.5840303,3.23657415,98.34745618,2.224,45.2231495,35.88771456,27.25547302,742.8608096,103.8452364,3.97091896,99.87431742,2.24,11.22132494,12.81765577,18.27976599,334.1498445,35.68737937,-39.00950401,74.69688338,2.204,11.04669748,12.40775197,17.10385884,292.5419872,33.07541758,-38.412244,71.48766158,2.204,1.1388511,1.220832226,-1.220832226,1.52686124,1.540558549,1.540558549,3.2092218,4.390644443,-4.390644443
36,3,DJ_t3,nonfatigued,False,41.70343355,36.31131966,22.18096505,491.9952107,85.02695739,4.6128185,80.41413889,2.3,41.66027262,33.00135926,22.47766564,505.2454524,82.52961284,1.08944365,81.44016919,2.292,43.0123774,30.85399566,25.9158423,671.6308821,92.86431427,2.69893056,90.16538371,2.3,42.08445802,33.01651439,25.36881626,643.5768384,88.971823,1.97475974,86.99706326,2.28,10.84370388,9.8065324,18.25036464,333.0758093,34.57452405,-38.52364416,73.09816821,2.332,8.675108582,8.17732484,17.87573592,319.5419348,31.27150917,-39.25761133,70.5291205,2.332,1.0260303,1.267844288,1.267844288,3.16832045,3.576740448,-3.576740448,2.56904771,3.577381058,-3.577381058
36,4,f_DJ_t1,fatigued,False,43.59471415,37.63743849,19.87697012,395.093941,85.03675098,17.31657805,67.72017293,1.912,43.22305369,39.95667651,19.82011919,392.8371249,81.00640712,10.71660449,70.28980263,1.896,46.83361707,41.97724027,25.37947114,644.1175552,92.24711708,11.41193694,80.83518014,1.94,47.57626565,44.3415151,23.67153976,560.3417947,90.0337337,11.13129709,78.90243661,1.936,12.57598134,14.76433491,17.25707554,297.8066561,34.79444026,-32.19288778,66.98732804,1.976,10.30483781,12.87020281,16.51533491,272.7562872,33.76821242,-36.05928065,69.82749307,1.928,2.5696297,3.723831831,3.723831831,1.93274353,2.419897792,-2.419897792,2.84016503,4.151838239,4.151838239
36,5,f_DJ_t2,fatigued,False,36.2440705,26.94669268,24.14452769,582.9582175,82.97995895,6.4043566,76.57560235,1.944,37.93338085,32.45808859,24.73657687,611.8982353,82.19533158,6.00421068,76.1911209,1.948,42.09828123,32.5005713,27.71228641,767.9708179,97.78923079,7.49705553,90.29217526,1.972,41.76389766,30.29391805,27.20747088,740.2464718,94.75277243,6.41797834,88.33479409,1.98,9.024858485,9.81234065,18.84559753,355.1565461,36.94437888,-37.08087877,74.02525765,2,8.125033116,9.19735812,16.75945325,280.8792733,31.04368429,-37.76497997,68.80866426,1.956,0.38448145,0.5033575923,-0.5033575923,1.95738117,2.191585265,-2.191585265,5.21659339,7.304418055,-7.304418055
36,6,f_DJ_t3,fatigued,False,31.87637922,27.35522536,24.40385467,595.5481229,85.36141746,-1.39315876,86.75457622,2.02,33.35356344,29.47836075,25.64034793,657.427442,85.27269649,-4.38621971,89.6589162,2.02,39.70481882,30.68087937,26.59004097,707.0302788,92.82190753,6.35583978,86.46606775,2.036,39.49184011,30.07869229,27.2784104,744.1116741,91.36587058,2.21491393,89.15095665,2.048,9.821455217,9.94169718,16.59620016,275.4338597,35.09908581,-37.13892798,72.23801379,2.072,8.300903983,9.16690209,16.1503274,260.8330751,31.39255009,-39.19404821,70.5865983,2.912,2.90433998,3.292650625,3.292650625,2.6848889,3.057663583,3.057663583,1.65141549,2.31250828,-2.31250828
37,1,DJ_t1,nonfatigued,False,58.78891955,52.46634569,12.04239528,145.0192842,87.27934434,35.42576933,51.85357501,0.316,51.67886898,46.19134005,10.94789352,119.8563725,78.15653907,30.89441095,47.26212812,0.316,59.6797109,50.50379026,21.36639544,456.5228539,103.2404894,20.29183379,82.94865557,1.252,53.20980169,45.44150091,21.50466047,462.4504218,95.51676503,15.23244415,80.28432088,1.236,16.34851541,18.2327072,16.7787644,281.5269349,38.21521439,-27.7169453,65.93215969,1.184,7.155455018,8.16700139,16.21981756,263.0824818,30.80405432,-32.8910319,63.69508622,1.284,4.59144689,9.264822314,-9.264822314,2.66433469,3.26445642,-3.26445642,2.23707347,3.451548252,-3.451548252
37,2,DJ_t2,nonfatigued,False,79.96920432,86.59578539,11.35824125,129.0096443,88.81102786,51.96394634,36.84708152,1.224,69.94151781,75.14423767,8.965434225,80.37901083,79.2101147,47.09642625,32.11368845,0.248,77.62653895,88.63057902,19.95061157,398.0269021,94.5380749,27.04423823,67.49383667,0.296,72.44311772,84.07050347,20.69603613,428.3259117,90.24897886,23.37496484,66.87401402,0.3,20.3791839,29.91438722,19.59313432,383.8909124,33.85135438,-30.50957996,64.36093434,0.264,14.14111221,24.32548919,20.46569462,418.8446564,29.26346942,-37.16761975,66.43108917,0.336,4.73339307,13.72778486,-13.72778486,0.61982265,0.9225758198,-0.9225758198,2.07015483,3.165567402,3.165567402
37,3,DJ_t3,nonfatigued,False,65.51159092,67.1735681,13.35563429,178.3729674,87.11031006,41.09338764,46.01692242,1.904,57.04354412,56.1473132,10.86174354,117.9774728,79.67390999,37.86976078,41.80414921,1.912,61.6239634,64.88138013,27.29079963,744.7877443,98.7228725,11.86181047,86.86106203,1.872,55.85624678,56.91127653,27.36048046,748.595891,95.63708253,4.99223295,90.64484958,1.864,15.86681592,17.41594784,16.41856545,269.5692915,35.72704275,-25.2864017,61.01344445,2.88,9.198698529,11.16079539,17.07402918,291.5224724,30.87785189,-30.56637191,61.4442238,2.836,4.21277321,9.59399181,-9.59399181,3.78378755,4.263280604,4.263280604,0.43077935,0.7035563492,0.7035563492
37,4,f_DJ_t1,fatigued,False,69.47863024,76.70881316,13.92027536,193.774066,84.23668368,42.24312082,41.99356286,1.576,61.88476533,67.16480332,10.0913841,101.836033,74.27585427,38.12164128,36.15421299,0.596,66.44404025,80.49813263,26.03372437,677.7548047,93.82454575,15.92265145,77.9018943,1.592,62.13961281,76.24149041,25.30698595,640.4435379,89.48959823,21.23582078,68.25377745,1.588,15.19692277,26.27190571,18.60641127,346.1985404,34.31459456,-37.00517821,71.31977277,0.636,8.467908885,20.55445132,20.38196143,415.4243517,30.72531608,-38.60159208,69.32690816,0.62,5.83934987,14.94437892,-14.94437892,9.64811685,13.2025213,-13.2025213,1.99286461,2.833859423,-2.833859423
37,5,f_DJ_t2,fatigued,False,68.62890119,80.2747951,17.53217277,307.377082,85.79306805,34.66493772,51.12813033,0.572,59.77213918,68.98306208,13.59529786,184.8321238,76.63132958,30.1991287,46.43220088,0.568,71.22724803,90.02808525,27.0555422,732.0023637,98.54917414,16.45336746,82.09580668,1.564,66.27014362,85.83992201,28.1747102,793.8142948,96.00224792,14.70075165,81.30149627,1.556,19.48674021,31.56703871,17.6565449,311.753578,36.6927949,-26.96754263,63.66033753,1.56,14.88571288,27.19727226,18.1900776,330.8789232,33.19011582,-32.54325709,65.73337291,1.548,4.69592945,9.626718958,-9.626718958,0.79431041,0.9722442117,-0.9722442117,2.07303538,3.204228974,3.204228974
37,6,f_DJ_t3,fatigued,False,64.7012583,62.71885222,16.22395927,263.2168545,85.72467624,38.86458866,46.86008758,2.336,56.75059395,53.72528517,14.27883416,203.885105,74.86752861,27.72637827,47.14115034,2.336,60.24088304,53.86618438,26.23690629,688.3752516,94.17035263,15.37593759,78.79441504,2.336,56.16218556,48.95472806,26.98231272,728.0451996,91.54884006,18.53228153,73.01655853,2.32,13.85603262,16.37635587,16.92933437,286.6023623,32.77467113,-28.82929764,61.60396877,2.296,8.908478369,7.297434865,18.81574697,354.032334,29.8351562,-34.00099654,63.83615274,1.396,0.28106276,0.5979979971,0.5979979971,5.77785651,7.611908908,-7.611908908,2.23218397,3.558963341,3.558963341
38,1,DJ_t1,nonfatigued,False,50.54375803,43.46514856,21.16217381,447.8376004,89.19896519,-14.32732834,103.5262935,2.548,48.30455744,41.90959876,20.71215343,428.9932999,85.86898667,-15.37423578,101.2432224,2.576,45.3199949,39.97729424,29.93428429,896.0613762,97.57305645,0.53549883,97.03755762,2.532,46.6572382,44.71193885,29.72850089,883.7837653,97.48315735,0.48902395,96.9941334,2.548,10.7266072,11.92057389,20.58517171,423.7492945,36.9369201,-39.38111164,76.31803174,2.564,11.59339587,12.4042103,19.54384129,381.9617324,36.72543309,-39.12302286,75.84845595,2.488,2.28307108,2.229893516,-2.229893516,0.04342422,0.04475992532,-0.04475992532,0.46957579,0.6171868683,-0.6171868683
38,2,DJ_t2,nonfatigued,False,54.676205,44.71515645,24.39319485,595.0279551,95.25159894,3.05708586,92.19451308,3.152,54.3173805,43.43364252,24.16757473,584.0716683,95.30918419,22.48657816,72.82260603,2.08,44.48020598,31.51260549,34.83895731,1213.752947,103.6515998,0.57059185,103.081008,2.036,46.28187111,36.07505246,35.06969865,1229.883763,103.3666731,0.34360156,103.0230716,2.032,11.28848127,11.15385149,21.07422476,444.1229493,38.11958704,-39.48205072,77.60163776,1.972,11.77140704,11.43764636,19.93978266,397.5949326,35.03551867,-39.12061122,74.15612989,1.968,19.37190705,23.47866349,-23.47866349,0.05793643,0.05622055626,-0.05622055626,3.44550787,4.540799359,-4.540799359
38,3,DJ_t3,nonfatigued,False,54.11330519,43.88384883,25.64428014,657.629104,98.447338,16.0893819,82.3579561,2.588,53.29248368,43.10821274,25.46502562,648.4675299,96.92569833,18.10298414,78.82271419,2.6,42.89742103,26.90439398,34.42729038,1185.238323,105.7969975,0.43486511,105.3621324,2.572,43.06188169,28.90581267,34.57567317,1195.477175,107.3171846,0.26983265,107.047352,2.572,10.28940225,7.0379158,20.39716595,416.0443788,37.6719649,-39.52758478,77.19954968,3.516,10.53615879,6.3595445,19.3390266,373.9979498,37.3265348,-39.26071919,76.58725399,2.492,3.53524191,4.386682229,-4.386682229,1.68521959,1.586764918,1.586764918,0.61229569,0.7962915873,-0.7962915873
38,4,f_DJ_t1,fatigued,False,50.70317543,41.6951234,37.19496239,1383.465227,103.6473529,-9.79816486,113.4455178,3.504,49.07771222,40.95911408,36.83744173,1356.997114,104.0588909,-9.83615663,113.8950475,3.504,49.03880462,40.60865553,38.27850314,1465.243802,105.236979,0.57671626,104.6602627,3.496,50.09875028,45.95613693,38.40358133,1474.835059,105.2432344,0.27414137,104.9690931,3.504,13.06974063,12.67168162,20.50402385,420.4149938,37.60122762,-39.560544,77.16177162,3.356,15.57296948,16.34990429,18.20962588,331.5904748,35.8901842,-38.81012998,74.70031418,2.084,0.44952968,0.3954680762,0.3954680762,0.30883036,0.2946441913,0.2946441913,2.46145744,3.241701083,-3.241701083
38,5,f_DJ_t2,fatigued,False,63.00232449,74.53476399,38.53814816,1485.188864,106.3959649,-0.76574435,107.1617092,1.972,59.24137229,70.1601735,38.5125841,1483.219134,102.788074,-2.89915321,105.6872272,1.968,58.9905734,75.85032453,39.2328386,1539.215624,101.6980498,0.28680417,101.4112456,1.996,60.88996786,78.41222486,39.49418685,1559.790795,103.1113934,0.24660615,102.8647873,1.98,14.25555265,27.49394883,22.94068069,526.2748306,35.01106556,-39.58131369,74.59237925,0.784,17.25116173,30.24898446,21.25203,451.648779,36.9182539,-39.20940877,76.12766267,0.78,1.47448205,1.385472791,-1.385472791,1.4535417,1.423115262,1.423115262,1.53528342,2.037265118,2.037265118
38,6,f_DJ_t3,fatigued,False,49.06360656,37.56412305,38.24418189,1462.617449,105.2860413,-8.06332007,113.3493614,3.712,47.12273665,36.64296427,38.09068354,1450.900172,103.8455698,-11.09392714,114.9394969,3.712,46.3676476,36.55603624,38.40438483,1474.896774,105.9351248,0.35503236,105.5800924,3.636,48.97079422,42.16503978,38.4619226,1479.31949,108.9319605,0.33778263,108.5941778,3.628,11.71712387,10.48358044,19.80458723,392.2216754,36.7284651,-39.57338893,76.30185403,3.608,15.75504936,15.55365515,17.34647776,300.9002908,36.07382663,-39.05799272,75.13181935,3.604,1.59013554,1.393090799,1.393090799,3.01408542,2.814610193,2.814610193,1.17003468,1.545276759,-1.545276759
39,1,DJ_t1,nonfatigued,False,48.48415983,40.20778058,32.73400546,1071.515113,92.37583357,-0.21581092,92.59164449,3.364,49.03306775,35.39345516,31.22772926,975.1710745,92.46698585,0.82542292,91.64156293,3.332,53.74218265,48.5723835,36.5460321,1335.612462,101.7530968,0.55615664,101.1969402,3.312,53.95762696,39.54593569,36.8955339,1361.280422,101.9171364,1.93179565,99.9853407,3.28,13.74695056,15.94233614,16.13043227,260.1908453,35.38342067,-38.62200872,74.00542939,2.204,15.24480077,16.17726682,15.83274349,250.6757665,35.06999941,-38.03379158,73.10379099,3.08,0.95008156,1.031390131,-1.031390131,1.2115995,1.204479335,-1.204479335,0.9016384,1.225808141,-1.225808141
39,2,DJ_t2,nonfatigued,False,41.88993038,37.6018053,32.53860909,1058.761081,88.22472542,-0.21375099,88.43847641,2.064,41.17134144,41.83724091,32.54966559,1059.48073,87.82447501,-0.13514604,87.95962105,2.064,48.73713054,33.33612526,38.04458935,1447.390779,106.6398889,0.26347109,106.3764178,2.092,49.88137674,49.98826289,37.93706807,1439.221134,107.1005211,0.46801839,106.6325027,2.092,14.02505964,16.11011951,17.79770065,316.7581485,35.16516621,-39.37887037,74.54403658,2.144,16.03737095,16.26087036,17.83911145,318.2338972,37.42457892,-38.13804646,75.56262538,2.144,0.47885536,0.542925765,-0.542925765,0.2560849,0.2404452353,0.2404452353,1.0185888,1.357153356,1.357153356
