participant_id,feature,value,percentile,z_score,population_mean,population_std,population_p05,population_p95
1,hip_flexion_right_mean,31.64438011,9.523809524,-1.498935959,46.96279442,10.21952553,29.60955121,65.42251943
1,hip_flexion_right_median,29.78617,19.04761905,-0.8762960801,44.82419602,17.16089614,19.68786743,72.79453112
1,hip_flexion_right_std,27.51103335,35.71428571,-0.6039693045,31.7558809,7.028250461,21.45963996,40.48387594
1,hip_flexion_right_variance,757.4663692,35.71428571,-0.7098943041,1066.574183,435.4279397,461.3552501,1651.29061
1,hip_flexion_right_maximum,70.54666971,2.380952381,-1.980471046,92.32795922,10.99803482,75.24228414,110.9507531
1,hip_flexion_right_minimum,-1.010491118,40.47619048,-0.4037611522,4.154237154,12.79154333,-11.20591856,25.63397615
1,hip_flexion_right_rom,71.55716083,28.57142857,-0.9146612689,88.17372207,18.16690157,60.53165345,115.8425729
1,hip_flexion_right_time_to_peak,2.836,47.61904762,-0.05300772104,2.870777778,0.6560889073,1.940433333,3.9253
1,hip_flexion_left_mean,31.26686729,7.142857143,-1.582465318,46.83602905,9.838548489,31.27212202,61.14325678
1,hip_flexion_left_median,30.28920666,21.42857143,-0.8606181289,44.74661409,16.79886461,20.41214415,72.8239368
1,hip_flexion_left_std,27.15583815,35.71428571,-0.5994818313,31.37637343,7.040305575,21.68037581,40.18973938
1,hip_flexion_left_variance,737.8323897,35.71428571,-0.7208618107,1042.907635,423.2090542,471.8252583,1629.736534
1,hip_flexion_left_maximum,69.22432553,2.380952381,-2.030402367,91.76613148,11.10213735,72.85001949,110.6525973
1,hip_flexion_left_minimum,-1.176808007,38.0952381,-0.427420011,4.244707905,12.68428191,-12.18806141,26.10407559
1,hip_flexion_left_rom,70.40113353,23.80952381,-0.9447308665,87.52142357,18.12187009,59.96098216,113.9574424
1,hip_flexion_left_time_to_peak,2.834,45.23809524,-0.108698443,2.908888889,0.6889600885,1.939333333,3.972166667
1,knee_flexion_right_mean,41.7794643,19.04761905,-0.8077064054,48.36279826,8.150652165,34.25748793,61.92464809
1,knee_flexion_right_median,41.82860615,38.0952381,-0.321264091,47.64388864,18.10125271,15.29774867,74.18898471
1,knee_flexion_right_std,32.47567039,33.33333333,-0.2677399897,33.84870503,5.128238933,24.68270204,40.79429638
1,knee_flexion_right_variance,1061.585591,33.33333333,-0.3462627835,1178.254242,336.9367325,617.3491928,1665.268991
1,knee_flexion_right_maximum,90.34561433,14.28571429,-1.260600528,101.0619943,8.501011781,87.04514771,113.9979418
1,knee_flexion_right_minimum,4.770776112,88.0952381,0.6978807589,2.524596296,3.218572495,0.2145443871,8.194787181
1,knee_flexion_right_rom,85.57483822,9.523809524,-1.304740599,98.53739797,9.934970804,84.16702773,112.6054897
1,knee_flexion_right_time_to_peak,2.673333333,52.38095238,0.08686132551,2.62231746,0.5873255182,1.7506,3.598433333
1,knee_flexion_left_mean,39.11922754,11.9047619,-1.148581323,48.43971868,8.114785563,33.63350373,61.00422305
1,knee_flexion_left_median,39.81139582,30.95238095,-0.4509959909,47.89711624,17.92858603,16.40968798,72.95943467
1,knee_flexion_left_std,32.02186658,33.33333333,-0.3205844472,33.58650042,4.880566887,24.5563235,39.23053588
1,knee_flexion_left_variance,1032.523532,33.33333333,-0.3980356123,1158.119529,315.5395973,605.7165074,1548.529399
1,knee_flexion_left_maximum,87.25409717,9.523809524,-1.543629298,100.9967562,8.90282342,86.83236063,114.2425415
1,knee_flexion_left_minimum,3.67988143,85.71428571,0.370192407,2.596176364,2.927410302,0.2436452429,7.836275029
1,knee_flexion_left_rom,83.57421574,11.9047619,-1.452314482,98.40057987,10.20878351,80.96740316,112.9447906
1,knee_flexion_left_time_to_peak,2.678,52.38095238,0.1140796853,2.610031746,0.5957962961,1.6359,3.6062
1,ankle_angle_right_mean,6.503834804,11.9047619,-1.100561519,11.30765116,4.364877626,6.031583317,19.6699665
1,ankle_angle_right_median,-0.2443422042,2.380952381,-1.68217796,14.68441205,8.874658099,1.699773326,30.180022
1,ankle_angle_right_std,20.73011546,52.38095238,0.1661251588,20.24460012,2.922587646,15.95205911,23.83693313
1,ankle_angle_right_variance,432.4542937,52.38095238,0.09633249287,420.250671,126.6823093,255.7600318,574.6472506
1,ankle_angle_right_maximum,31.5670265,14.28571429,-1.363143897,35.57036248,2.936840335,30.43103622,39.45644899
1,ankle_angle_right_minimum,-38.30919204,57.14285714,-0.3889598171,-36.49346289,4.668166396,-39.60625251,-26.17739181
1,ankle_angle_right_rom,69.87621854,28.57142857,-0.4460791494,72.06382537,4.904077751,61.79383538,77.42536338
1,ankle_angle_right_time_to_peak,2.674666667,50,-0.01695757026,2.684333333,0.5700502206,1.776766667,3.5716
1,ankle_angle_left_mean,6.743751492,23.80952381,-0.8798570802,10.8622742,4.680899663,4.921064716,19.35867698
1,ankle_angle_left_median,0.10003832,4.761904762,-1.600138219,14.1992814,8.811265745,0.1653877979,28.52074437
1,ankle_angle_left_std,20.57118571,57.14285714,0.1576267574,20.16576497,2.572029941,16.56103953,23.38453921
1,ankle_angle_left_variance,425.0135325,57.14285714,0.0896193645,415.0687134,110.9673022,280.360821,549.5266457
1,ankle_angle_left_maximum,33.00131845,30.95238095,-0.6296029192,35.03987723,3.237848373,29.99237917,39.53063124
1,ankle_angle_left_minimum,-37.30262559,76.19047619,-0.08576496344,-36.95740769,4.025162346,-39.56823865,-28.47722769
1,ankle_angle_left_rom,70.30394404,33.33333333,-0.4106823218,71.99728492,4.123237832,65.12568043,77.72454506
1,ankle_angle_left_time_to_peak,2.672666667,54.76190476,-0.04709735747,2.701936508,0.6214752343,1.777066667,3.7781
1,hip_flexion_rom_absolute_difference,1.2254394,9.523809524,-1.058755788,2.62856937,1.325263092,0.9921981075,5.017669331
1,hip_flexion_rom_percent_difference,1.681901498,19.04761905,-0.7745699454,3.17279792,1.92480541,1.316163704,6.585546825
1,hip_flexion_rom_symmetry_index,-1.584971317,42.85714286,-0.2193810733,-0.8539276343,3.332300603,-6.555737511,4.524216274
1,knee_flexion_rom_absolute_difference,2.242963562,64.28571429,0.03734361857,2.208549779,0.92154387,1.074725839,3.917801934
1,knee_flexion_rom_percent_difference,2.633537439,73.80952381,0.2934171045,2.309873671,1.103084186,1.019599953,4.521016599
1,knee_flexion_rom_symmetry_index,-2.338315155,16.66666667,-0.9935642604,-0.1840459121,2.168223363,-3.60112927,2.858499223
1,ankle_angle_rom_absolute_difference,2.237167782,47.61904762,-0.2079746062,2.587193817,1.68302295,0.5933290985,5.120282477
1,ankle_angle_rom_percent_difference,3.183782202,47.61904762,-0.195330179,3.683862132,2.560177501,0.7660448634,7.564692367
1,ankle_angle_rom_symmetry_index,0.6516100961,64.28571429,0.1566575736,-0.01690833512,4.267386606,-5.409418999,7.525522899
2,hip_flexion_right_mean,47.30533157,57.14285714,0.03351791112,46.96279442,10.21952553,29.60955121,65.42251943
2,hip_flexion_right_median,58.89763483,80.95238095,0.8200876398,44.82419602,17.16089614,19.68786743,72.79453112
2,hip_flexion_right_std,29.337651,38.0952381,-0.3440728123,31.7558809,7.028250461,21.45963996,40.48387594
2,hip_flexion_right_variance,860.8692195,38.0952381,-0.472420222,1066.574183,435.4279397,461.3552501,1651.29061
2,hip_flexion_right_maximum,81.75085704,14.28571429,-0.9617265599,92.32795922,10.99803482,75.24228414,110.9507531
2,hip_flexion_right_minimum,11.51301543,71.42857143,0.5752846301,4.154237154,12.79154333,-11.20591856,25.63397615
2,hip_flexion_right_rom,70.23784161,19.04761905,-0.9872834061,88.17372207,18.16690157,60.53165345,115.8425729
2,hip_flexion_right_time_to_peak,3.927333333,95.23809524,1.610384726,2.870777778,0.6560889073,1.940433333,3.9253
2,hip_flexion_left_mean,48.84777126,61.9047619,0.2044755087,46.83602905,9.838548489,31.27212202,61.14325678
2,hip_flexion_left_median,60.43317206,80.95238095,0.9337867966,44.74661409,16.79886461,20.41214415,72.8239368
2,hip_flexion_left_std,29.48969963,38.0952381,-0.2679818062,31.37637343,7.040305575,21.68037581,40.18973938
2,hip_flexion_left_variance,869.9539547,38.0952381,-0.4086719751,1042.907635,423.2090542,471.8252583,1629.736534
2,hip_flexion_left_maximum,82.96262744,23.80952381,-0.7929557854,91.76613148,11.10213735,72.85001949,110.6525973
2,hip_flexion_left_minimum,13.45155894,73.80952381,0.7258472416,4.244707905,12.68428191,-12.18806141,26.10407559
2,hip_flexion_left_rom,69.5110685,21.42857143,-0.9938463845,87.52142357,18.12187009,59.96098216,113.9574424
2,hip_flexion_left_time_to_peak,4.125333333,97.61904762,1.765623967,2.908888889,0.6889600885,1.939333333,3.972166667
2,knee_flexion_right_mean,52.56557756,78.57142857,0.5156371797,48.36279826,8.150652165,34.25748793,61.92464809
2,knee_flexion_right_median,70.45313699,88.0952381,1.260092255,47.64388864,18.10125271,15.29774867,74.18898471
2,knee_flexion_right_std,38.71482557,78.57142857,0.9488872514,33.84870503,5.128238933,24.68270204,40.79429638
2,knee_flexion_right_variance,1502.589344,78.57142857,0.9625994149,1178.254242,336.9367325,617.3491928,1665.268991
2,knee_flexion_right_maximum,108.2481709,80.95238095,0.8453319227,101.0619943,8.501011781,87.04514771,113.9979418
2,knee_flexion_right_minimum,1.140404075,45.23809524,-0.4300640186,2.524596296,3.218572495,0.2145443871,8.194787181
2,knee_flexion_right_rom,107.1077668,80.95238095,0.862646606,98.53739797,9.934970804,84.16702773,112.6054897
2,knee_flexion_right_time_to_peak,3.167333333,80.95238095,0.9279621882,2.62231746,0.5873255182,1.7506,3.598433333
2,knee_flexion_left_mean,53.23248926,76.19047619,0.5906219638,48.43971868,8.114785563,33.63350373,61.00422305
2,knee_flexion_left_median,71.16164845,90.47619048,1.297622254,47.89711624,17.92858603,16.40968798,72.95943467
2,knee_flexion_left_std,38.14005902,73.80952381,0.9329978899,33.58650042,4.880566887,24.5563235,39.23053588
2,knee_flexion_left_variance,1457.852556,73.80952381,0.9499062231,1158.119529,315.5395973,605.7165074,1548.529399
2,knee_flexion_left_maximum,109.2276177,85.71428571,0.9245226049,100.9967562,8.90282342,86.83236063,114.2425415
2,knee_flexion_left_minimum,2.743960935,66.66666667,0.05048303982,2.596176364,2.927410302,0.2436452429,7.836275029
2,knee_flexion_left_rom,106.4836568,80.95238095,0.7917767006,98.40057987,10.20878351,80.96740316,112.9447906
2,knee_flexion_left_time_to_peak,3.169333333,83.33333333,0.9387463314,2.610031746,0.5957962961,1.6359,3.6062
2,ankle_angle_right_mean,15.4597743,80.95238095,0.9512576286,11.30765116,4.364877626,6.031583317,19.6699665
2,ankle_angle_right_median,24.63958431,85.71428571,1.121752765,14.68441205,8.874658099,1.699773326,30.180022
2,ankle_angle_right_std,21.11223411,61.9047619,0.2968718439,20.24460012,2.922587646,15.95205911,23.83693313
2,ankle_angle_right_variance,446.3701186,61.9047619,0.2061807033,420.250671,126.6823093,255.7600318,574.6472506
2,ankle_angle_right_maximum,39.34660687,92.85714286,1.285818757,35.57036248,2.936840335,30.43103622,39.45644899
2,ankle_angle_right_minimum,-37.54640437,61.9047619,-0.2255578279,-36.49346289,4.668166396,-39.60625251,-26.17739181
2,ankle_angle_right_rom,76.89301123,88.0952381,0.9847286499,72.06382537,4.904077751,61.79383538,77.42536338
2,ankle_angle_right_time_to_peak,3.184666667,76.19047619,0.8777004469,2.684333333,0.5700502206,1.776766667,3.5716
2,ankle_angle_left_mean,17.40373571,90.47619048,1.397479541,10.8622742,4.680899663,4.921064716,19.35867698
2,ankle_angle_left_median,27.12458642,90.47619048,1.46690673,14.1992814,8.811265745,0.1653877979,28.52074437
2,ankle_angle_left_std,20.61839944,59.52380952,0.1759833575,20.16576497,2.572029941,16.56103953,23.38453921
2,ankle_angle_left_variance,425.5322019,59.52380952,0.09429343866,415.0687134,110.9673022,280.360821,549.5266457
2,ankle_angle_left_maximum,39.54103983,95.23809524,1.390170902,35.03987723,3.237848373,29.99237917,39.53063124
2,ankle_angle_left_minimum,-35.91230938,80.95238095,0.259641282,-36.95740769,4.025162346,-39.56823865,-28.47722769
2,ankle_angle_left_rom,75.45334921,78.57142857,0.838191834,71.99728492,4.123237832,65.12568043,77.72454506
2,ankle_angle_left_time_to_peak,3.169333333,71.42857143,0.7520763493,2.701936508,0.6214752343,1.777066667,3.7781
2,hip_flexion_rom_absolute_difference,0.97992225,7.142857143,-1.244014965,2.62856937,1.325263092,0.9921981075,5.017669331
2,hip_flexion_rom_percent_difference,1.391790352,14.28571429,-0.92529227,3.17279792,1.92480541,1.316163704,6.585546825
2,hip_flexion_rom_symmetry_index,-1.022033104,52.38095238,-0.05044727033,-0.8539276343,3.332300603,-6.555737511,4.524216274
2,knee_flexion_rom_absolute_difference,1.07371985,7.142857143,-1.231444282,2.208549779,0.92154387,1.074725839,3.917801934
2,knee_flexion_rom_percent_difference,0.9993273313,4.761904762,-1.188074634,2.309873671,1.103084186,1.019599953,4.521016599
2,knee_flexion_rom_symmetry_index,-0.5801090043,42.85714286,-0.1826671084,-0.1840459121,2.168223363,-3.60112927,2.858499223
2,ankle_angle_rom_absolute_difference,1.439662027,23.80952381,-0.6818277731,2.587193817,1.68302295,0.5933290985,5.120282477
2,ankle_angle_rom_percent_difference,1.905696903,23.80952381,-0.6945476354,3.683862132,2.560177501,0.7660448634,7.564692367
2,ankle_angle_rom_symmetry_index,-1.905696903,38.0952381,-0.4426101363,-0.01690833512,4.267386606,-5.409418999,7.525522899
3,hip_flexion_right_mean,48.56676429,64.28571429,0.1569515002,46.96279442,10.21952553,29.60955121,65.42251943
3,hip_flexion_right_median,63.61962526,83.33333333,1.095247538,44.82419602,17.16089614,19.68786743,72.79453112
3,hip_flexion_right_std,22.64969869,14.28571429,-1.295654198,31.7558809,7.028250461,21.45963996,40.48387594
3,hip_flexion_right_variance,521.6676924,14.28571429,-1.251427484,1066.574183,435.4279397,461.3552501,1651.29061
3,hip_flexion_right_maximum,85.34744871,28.57142857,-0.6347052567,92.32795922,10.99803482,75.24228414,110.9507531
3,hip_flexion_right_minimum,14.27966822,78.57142857,0.7915722757,4.154237154,12.79154333,-11.20591856,25.63397615
3,hip_flexion_right_rom,71.0677805,26.19047619,-0.9415992874,88.17372207,18.16690157,60.53165345,115.8425729
3,hip_flexion_right_time_to_peak,2.384666667,21.42857143,-0.7409226184,2.870777778,0.6560889073,1.940433333,3.9253
3,hip_flexion_left_mean,49.73510282,64.28571429,0.2946647845,46.83602905,9.838548489,31.27212202,61.14325678
3,hip_flexion_left_median,64.99750642,88.0952381,1.205491728,44.74661409,16.79886461,20.41214415,72.8239368
3,hip_flexion_left_std,22.9317628,14.28571429,-1.199466492,31.37637343,7.040305575,21.68037581,40.18973938
3,hip_flexion_left_variance,537.6570287,14.28571429,-1.193855852,1042.907635,423.2090542,471.8252583,1629.736534
3,hip_flexion_left_maximum,86.45027878,33.33333333,-0.478813451,91.76613148,11.10213735,72.85001949,110.6525973
3,hip_flexion_left_minimum,13.78077181,76.19047619,0.7518016374,4.244707905,12.68428191,-12.18806141,26.10407559
3,hip_flexion_left_rom,72.66950697,28.57142857,-0.8195576133,87.52142357,18.12187009,59.96098216,113.9574424
3,hip_flexion_left_time_to_peak,2.386,16.66666667,-0.758953817,2.908888889,0.6889600885,1.939333333,3.972166667
3,knee_flexion_right_mean,45.26902449,30.95238095,-0.3795737704,48.36279826,8.150652165,34.25748793,61.92464809
3,knee_flexion_right_median,59.03452564,71.42857143,0.6292734085,47.64388864,18.10125271,15.29774867,74.18898471
3,knee_flexion_right_std,23.60785119,2.380952381,-1.996953335,33.84870503,5.128238933,24.68270204,40.79429638
3,knee_flexion_right_variance,563.8662891,2.380952381,-1.823451983,1178.254242,336.9367325,617.3491928,1665.268991
3,knee_flexion_right_maximum,86.69600043,2.380952381,-1.689915766,101.0619943,8.501011781,87.04514771,113.9979418
3,knee_flexion_right_minimum,2.603067997,69.04761905,0.02438090193,2.524596296,3.218572495,0.2145443871,8.194787181
3,knee_flexion_right_rom,84.09293244,7.142857143,-1.453901156,98.53739797,9.934970804,84.16702773,112.6054897
3,knee_flexion_right_time_to_peak,2.366666667,30.95238095,-0.4352795609,2.62231746,0.5873255182,1.7506,3.598433333
3,knee_flexion_left_mean,46.40275713,42.85714286,-0.2510185308,48.43971868,8.114785563,33.63350373,61.00422305
3,knee_flexion_left_median,60.088534,71.42857143,0.6799988433,47.89711624,17.92858603,16.40968798,72.95943467
3,knee_flexion_left_std,23.50145268,2.380952381,-2.066368103,33.58650042,4.880566887,24.5563235,39.23053588
3,knee_flexion_left_variance,559.6691551,2.380952381,-1.896593578,1158.119529,315.5395973,605.7165074,1548.529399
3,knee_flexion_left_maximum,88.2412997,11.9047619,-1.432742843,100.9967562,8.90282342,86.83236063,114.2425415
3,knee_flexion_left_minimum,2.720532993,64.28571429,0.04248008183,2.596176364,2.927410302,0.2436452429,7.836275029
3,knee_flexion_left_rom,85.52076671,14.28571429,-1.261640347,98.40057987,10.20878351,80.96740316,112.9447906
3,knee_flexion_left_time_to_peak,2.366,30.95238095,-0.4095892298,2.610031746,0.5957962961,1.6359,3.6062
3,ankle_angle_right_mean,20.997607,100,2.219983393,11.30765116,4.364877626,6.031583317,19.6699665
3,ankle_angle_right_median,30.28699915,95.23809524,1.758105712,14.68441205,8.874658099,1.699773326,30.180022
3,ankle_angle_right_std,14.82137527,2.380952381,-1.855624368,20.24460012,2.922587646,15.95205911,23.83693313
3,ankle_angle_right_variance,219.9654871,2.380952381,-1.581003576,420.250671,126.6823093,255.7600318,574.6472506
3,ankle_angle_right_maximum,38.28100627,80.95238095,0.922979624,35.57036248,2.936840335,30.43103622,39.45644899
3,ankle_angle_right_minimum,-21.79839661,97.61904762,3.147931123,-36.49346289,4.668166396,-39.60625251,-26.17739181
3,ankle_angle_right_rom,60.07940287,4.761904762,-2.443766821,72.06382537,4.904077751,61.79383538,77.42536338
3,ankle_angle_right_time_to_peak,2.423333333,33.33333333,-0.457854397,2.684333333,0.5700502206,1.776766667,3.5716
3,ankle_angle_left_mean,19.43008014,95.23809524,1.830375901,10.8622742,4.680899663,4.921064716,19.35867698
3,ankle_angle_left_median,28.53747088,95.23809524,1.627256502,14.1992814,8.811265745,0.1653877979,28.52074437
3,ankle_angle_left_std,15.90653628,2.380952381,-1.655979436,20.16576497,2.572029941,16.56103953,23.38453921
3,ankle_angle_left_variance,253.8868343,2.380952381,-1.452516876,415.0687134,110.9673022,280.360821,549.5266457
3,ankle_angle_left_maximum,38.02029398,73.80952381,0.9204929948,35.03987723,3.237848373,29.99237917,39.53063124
3,ankle_angle_left_minimum,-28.01501018,97.61904762,2.221624061,-36.95740769,4.025162346,-39.56823865,-28.47722769
3,ankle_angle_left_rom,66.03530415,9.523809524,-1.445946369,71.99728492,4.123237832,65.12568043,77.72454506
3,ankle_angle_left_time_to_peak,2.428,33.33333333,-0.4407842707,2.701936508,0.6214752343,1.777066667,3.7781
3,hip_flexion_rom_absolute_difference,1.628842438,23.80952381,-0.7543611057,2.62856937,1.325263092,0.9921981075,5.017669331
3,hip_flexion_rom_percent_difference,2.196949192,40.47619048,-0.5069856531,3.17279792,1.92480541,1.316163704,6.585546825
3,hip_flexion_rom_symmetry_index,2.155961527,83.33333333,0.9032465913,-0.8539276343,3.332300603,-6.555737511,4.524216274
3,knee_flexion_rom_absolute_difference,1.92479525,42.85714286,-0.3079121224,2.208549779,0.92154387,1.074725839,3.917801934
3,knee_flexion_rom_percent_difference,2.306842588,64.28571429,-0.002747825627,2.309873671,1.103084186,1.019599953,4.521016599
3,knee_flexion_rom_symmetry_index,1.769769305,80.95238095,0.9011134418,-0.1840459121,2.168223363,-3.60112927,2.858499223
3,ankle_angle_rom_absolute_difference,5.95590128,97.61904762,2.001581418,2.587193817,1.68302295,0.5933290985,5.120282477
3,ankle_angle_rom_percent_difference,9.422111947,97.61904762,2.241348428,3.683862132,2.560177501,0.7660448634,7.564692367
3,ankle_angle_rom_symmetry_index,9.422111947,97.61904762,2.211897152,-0.01690833512,4.267386606,-5.409418999,7.525522899
4,hip_flexion_right_mean,60.6143182,92.85714286,1.335827552,46.96279442,10.21952553,29.60955121,65.42251943
4,hip_flexion_right_median,72.88952258,95.23809524,1.635423135,44.82419602,17.16089614,19.68786743,72.79453112
4,hip_flexion_right_std,40.53917828,95.23809524,1.249713202,31.7558809,7.028250461,21.45963996,40.48387594
4,hip_flexion_right_variance,1656.110067,95.23809524,1.353922955,1066.574183,435.4279397,461.3552501,1651.29061
4,hip_flexion_right_maximum,108.3621721,92.85714286,1.457916176,92.32795922,10.99803482,75.24228414,110.9507531
4,hip_flexion_right_minimum,4.437300368,59.52380952,0.02212893367,4.154237154,12.79154333,-11.20591856,25.63397615
4,hip_flexion_right_rom,103.9248717,83.33333333,0.8670245499,88.17372207,18.16690157,60.53165345,115.8425729
4,hip_flexion_right_time_to_peak,3.245333333,76.19047619,0.5708914621,2.870777778,0.6560889073,1.940433333,3.9253
4,hip_flexion_left_mean,59.9997162,90.47619048,1.33797045,46.83602905,9.838548489,31.27212202,61.14325678
4,hip_flexion_left_median,72.97207537,95.23809524,1.680200534,44.74661409,16.79886461,20.41214415,72.8239368
4,hip_flexion_left_std,40.23618313,95.23809524,1.258441072,31.37637343,7.040305575,21.68037581,40.18973938
4,hip_flexion_left_variance,1633.299841,95.23809524,1.395036805,1042.907635,423.2090542,471.8252583,1629.736534
4,hip_flexion_left_maximum,108.298242,90.47619048,1.489092601,91.76613148,11.10213735,72.85001949,110.6525973
4,hip_flexion_left_minimum,4.130134683,57.14285714,-0.009032692798,4.244707905,12.68428191,-12.18806141,26.10407559
4,hip_flexion_left_rom,104.1681074,83.33333333,0.9185963549,87.52142357,18.12187009,59.96098216,113.9574424
4,hip_flexion_left_time_to_peak,3.243333333,71.42857143,0.4854336993,2.908888889,0.6889600885,1.939333333,3.972166667
4,knee_flexion_right_mean,57.12401893,88.0952381,1.074910386,48.36279826,8.150652165,34.25748793,61.92464809
4,knee_flexion_right_median,74.33570187,95.23809524,1.474583757,47.64388864,18.10125271,15.29774867,74.18898471
4,knee_flexion_right_std,40.23974388,88.0952381,1.24624436,33.84870503,5.128238933,24.68270204,40.79429638
4,knee_flexion_right_variance,1624.558912,88.0952381,1.324594879,1178.254242,336.9367325,617.3491928,1665.268991
4,knee_flexion_right_maximum,110.2116677,85.71428571,1.076304057,101.0619943,8.501011781,87.04514771,113.9979418
4,knee_flexion_right_minimum,1.77450468,52.38095238,-0.2330510242,2.524596296,3.218572495,0.2145443871,8.194787181
4,knee_flexion_right_rom,108.4371631,83.33333333,0.9964563869,98.53739797,9.934970804,84.16702773,112.6054897
4,knee_flexion_right_time_to_peak,3.169333333,83.33333333,0.9313674548,2.62231746,0.5873255182,1.7506,3.598433333
4,knee_flexion_left_mean,56.60566338,85.71428571,1.006304435,48.43971868,8.114785563,33.63350373,61.00422305
4,knee_flexion_left_median,72.99285947,95.23809524,1.399761431,47.89711624,17.92858603,16.40968798,72.95943467
4,knee_flexion_left_std,39.86713171,97.61904762,1.28686512,33.58650042,4.880566887,24.5563235,39.23053588
4,knee_flexion_left_variance,1594.867318,97.61904762,1.384129892,1158.119529,315.5395973,605.7165074,1548.529399
4,knee_flexion_left_maximum,110.6480321,88.0952381,1.084069109,100.9967562,8.90282342,86.83236063,114.2425415
4,knee_flexion_left_minimum,0.5700289283,26.19047619,-0.6921296392,2.596176364,2.927410302,0.2436452429,7.836275029
4,knee_flexion_left_rom,110.0780032,88.0952381,1.143860412,98.40057987,10.20878351,80.96740316,112.9447906
4,knee_flexion_left_time_to_peak,3.18,85.71428571,0.9566495422,2.610031746,0.5957962961,1.6359,3.6062
4,ankle_angle_right_mean,13.880612,76.19047619,0.5894691822,11.30765116,4.364877626,6.031583317,19.6699665
4,ankle_angle_right_median,24.83083597,88.0952381,1.143303078,14.68441205,8.874658099,1.699773326,30.180022
4,ankle_angle_right_std,23.39483976,90.47619048,1.07789398,20.24460012,2.922587646,15.95205911,23.83693313
4,ankle_angle_right_variance,551.5838043,90.47619048,1.036712498,420.250671,126.6823093,255.7600318,574.6472506
4,ankle_angle_right_maximum,37.44778262,73.80952381,0.639265307,35.57036248,2.936840335,30.43103622,39.45644899
4,ankle_angle_right_minimum,-39.63434356,4.761904762,-0.672829629,-36.49346289,4.668166396,-39.60625251,-26.17739181
4,ankle_angle_right_rom,77.08212617,92.85714286,1.023291444,72.06382537,4.904077751,61.79383538,77.42536338
4,ankle_angle_right_time_to_peak,3.208,80.95238095,0.918632513,2.684333333,0.5700502206,1.776766667,3.5716
4,ankle_angle_left_mean,14.01860462,76.19047619,0.6742999526,10.8622742,4.680899663,4.921064716,19.35867698
4,ankle_angle_left_median,22.58296355,78.57142857,0.9514730788,14.1992814,8.811265745,0.1653877979,28.52074437
4,ankle_angle_left_std,23.42230263,95.23809524,1.266135207,20.16576497,2.572029941,16.56103953,23.38453921
4,ankle_angle_left_variance,551.1050318,95.23809524,1.225913541,415.0687134,110.9673022,280.360821,549.5266457
4,ankle_angle_left_maximum,37.34660813,71.42857143,0.712427091,35.03987723,3.237848373,29.99237917,39.53063124
4,ankle_angle_left_minimum,-39.60863134,4.761904762,-0.6586625388,-36.95740769,4.025162346,-39.56823865,-28.47722769
4,ankle_angle_left_rom,76.95523947,90.47619048,1.202442049,71.99728492,4.123237832,65.12568043,77.72454506
4,ankle_angle_left_time_to_peak,3.504666667,90.47619048,1.291652691,2.701936508,0.6214752343,1.777066667,3.7781
4,hip_flexion_rom_absolute_difference,1.419993428,14.28571429,-0.9119517088,2.62856937,1.325263092,0.9921981075,5.017669331
4,hip_flexion_rom_percent_difference,1.381013007,11.9047619,-0.930891457,3.17279792,1.92480541,1.316163704,6.585546825
4,hip_flexion_rom_symmetry_index,0.2191434855,66.66666667,0.3220211042,-0.8539276343,3.332300603,-6.555737511,4.524216274
4,knee_flexion_rom_absolute_difference,2.149418177,59.52380952,-0.06416580279,2.208549779,0.92154387,1.074725839,3.917801934
4,knee_flexion_rom_percent_difference,1.965394077,45.23809524,-0.3122876744,2.309873671,1.103084186,1.019599953,4.521016599
4,knee_flexion_rom_symmetry_index,1.504597417,71.42857143,0.778814285,-0.1840459121,2.168223363,-3.60112927,2.858499223
4,ankle_angle_rom_absolute_difference,0.57758969,7.142857143,-1.194044399,2.587193817,1.68302295,0.5933290985,5.120282477
4,ankle_angle_rom_percent_difference,0.745199153,7.142857143,-1.147835639,3.683862132,2.560177501,0.7660448634,7.564692367
4,ankle_angle_rom_symmetry_index,-0.1628433334,52.38095238,-0.03419774485,-0.01690833512,4.267386606,-5.409418999,7.525522899
6,hip_flexion_right_mean,47.54913445,59.52380952,0.05737448638,46.96279442,10.21952553,29.60955121,65.42251943
6,hip_flexion_right_median,67.80524997,88.0952381,1.339152324,44.82419602,17.16089614,19.68786743,72.79453112
6,hip_flexion_right_std,37.57977962,80.95238095,0.8286413175,31.7558809,7.028250461,21.45963996,40.48387594
6,hip_flexion_right_variance,1415.244009,80.95238095,0.800752073,1066.574183,435.4279397,461.3552501,1651.29061
6,hip_flexion_right_maximum,94.74994761,61.9047619,0.2202201051,92.32795922,10.99803482,75.24228414,110.9507531
6,hip_flexion_right_minimum,0.270150095,45.23809524,-0.3036449129,4.154237154,12.79154333,-11.20591856,25.63397615
6,hip_flexion_right_rom,94.47979751,59.52380952,0.3471189305,88.17372207,18.16690157,60.53165345,115.8425729
6,hip_flexion_right_time_to_peak,3.078666667,71.42857143,0.3168608501,2.870777778,0.6560889073,1.940433333,3.9253
6,hip_flexion_left_mean,48.3047359,59.52380952,0.1492808467,46.83602905,9.838548489,31.27212202,61.14325678
6,hip_flexion_left_median,70.00930398,92.85714286,1.503833174,44.74661409,16.79886461,20.41214415,72.8239368
